顾客编号,销售月份,销售金额,销售日期
2331,201504,32.3,1
2332,201504,89.01959999999998,1
2333,201504,110.0942,2
2334,201504,114.13208,2
2335,201504,40.79952,1
2336,201504,50.1,1
2337,201504,55.184439999999995,2
2338,201504,68.87752000000002,4
2339,201504,37.372800000000005,2
2340,201504,29.380000000000003,1
2341,201504,32.5,1
2342,201504,83.87924000000001,1
2343,201504,97.20000000000002,1
2344,201504,143.66928000000001,2
2345,201504,102.82496,3
2346,201504,68.9,1
2347,201504,81.66,1
2348,201504,78.56851999999999,1
2349,201504,17.2,1
2350,201504,40.3,1
2351,201504,68.7064,1
2352,201504,38.1,1
2353,201504,88.92024,1
2354,201504,10.4,1
2355,201504,48.25048,2
2356,201504,84.3,1
2357,201504,89.95336000000002,2
2358,201504,66.87679999999999,2
2359,201504,22.6036,1
2360,201504,100.03707999999999,1
2361,201504,39.6,1
2362,201504,284.34904000000006,3
2363,201504,21.62404,1
2364,201504,187.13392,3
2365,201504,14.0,1
2366,201504,19.2338,1
2367,201504,27.4116,1
2368,201504,45.266960000000005,1
2369,201504,67.48,1
2370,201504,64.80000000000001,1
2371,201504,159.41172000000003,3
2372,201504,757.4,2
2373,201504,179.22402,2
2374,201504,137.64968,1
2375,201504,56.98,2
2376,201504,21.488,1
2377,201504,62.4116,1
2378,201504,230.29378000000003,2
2379,201504,60.203199999999995,1
2380,201504,60.202239999999996,2
2381,201504,20.7,1
2382,201504,9.9,1
2383,201504,28.93724,2
2384,201504,16.9,1
2385,201504,30.3114,1
2386,201504,125.54687999999999,1
2387,201504,71.2392,1
2388,201504,52.53500000000001,1
2389,201504,31.01208,1
2390,201504,95.2004,2
2391,201504,33.0816,1
2392,201504,60.79999999999999,1
2393,201504,77.69200000000001,1
2394,201504,15.3,1
2395,201504,72.36,1
2396,201504,80.91232,2
2397,201504,130.63400000000001,2
2398,201504,100.9,1
2399,201504,11.100000000000001,1
2400,201504,11.9,1
2401,201504,30.083759999999998,1
2402,201504,96.60000000000001,1
2403,201504,55.22912000000001,2
2404,201504,29.129999999999995,1
2405,201504,141.10576,2
2406,201504,10.485159999999999,1
2407,201504,78.86968,2
2408,201504,183.18644000000003,1
2409,201504,57.71639999999999,1
2410,201504,51.3,1
2411,201504,61.62200000000001,1
2412,201504,3.618,1
2413,201504,85.8044,1
2414,201504,66.64764000000001,1
2415,201504,79.35964,1
2416,201504,40.7592,1
2417,201504,19.6,1
2418,201504,18.831200000000003,1
2419,201504,2.60864,1
2420,201504,102.59292000000002,2
2421,201504,17.0,1
2422,201504,58.9,1
2423,201504,107.69320000000002,1
2424,201504,71.04,1
2425,201504,357.6810400000001,1
2426,201504,94.4,1
2427,201504,35.716120000000004,1
2428,201504,87.36,2
2429,201504,50.412000000000006,1
2430,201504,10.9672,1
2431,201504,116.06367999999998,4
2432,201504,12.2,1
2433,201504,155.77932,5
2434,201504,363.5214,3
2435,201504,93.00000000000001,2
2436,201504,65.41104000000001,1
2437,201504,27.9,1
2438,201504,127.82712000000001,1
2439,201504,8.4842,1
2440,201504,23.1024,1
2441,201504,65.0,1
2442,201504,140.10000000000002,2
2443,201504,1.9,1
2444,201504,59.66376,1
2445,201504,35.66684,2
2446,201504,94.278,1
2447,201504,34.65,1
2448,201504,37.8944,1
2449,201504,63.9,1
2450,201504,19.705080000000002,1
2451,201504,28.200000000000003,1
2452,201504,88.01835999999999,4
2453,201504,81.39,1
2454,201504,220.0,1
2455,201504,57.50428,2
2456,201504,134.97951999999998,2
2457,201504,21.677280000000003,1
2458,201504,203.2,1
2459,201504,41.75034,1
2460,201504,156.70000000000002,1
2461,201504,136.60000000000002,1
2462,201504,157.4,1
2463,201504,30.41824,1
2464,201504,204.64328,8
2465,201504,77.0536,2
2466,201504,21.200000000000003,1
2467,201504,98.89999999999999,1
2468,201504,21.252,1
2469,201504,16.23088,1
2470,201504,47.6,1
2471,201504,33.014,1
2472,201504,52.0,1
2473,201504,25.993959999999998,1
2474,201504,25.4,1
2475,201504,76.1,1
2476,201504,32.497600000000006,1
2477,201504,46.4616,1
2478,201504,22.9,1
2479,201504,14.336240000000002,2
2480,201504,27.200000000000003,1
2481,201504,78.9,1
2482,201504,60.892,1
2483,201504,109.8,1
2484,201504,7.7424,1
2485,201504,76.25363999999999,1
2486,201504,95.35288,1
2487,201504,19.7,1
2488,201504,28.451819999999998,1
2489,201504,65.63719999999999,1
2490,201504,64.3,1
2491,201504,46.166399999999996,1
2492,201504,106.3584,1
2493,201504,81.66756,1
2494,201504,34.816019999999995,1
2495,201504,30.700000000000003,1
2496,201504,44.66159999999999,1
2497,201504,8.899999999999999,1
2498,201504,85.9,1
2499,201504,96.7444,1
2500,201504,195.70000000000002,1
2501,201504,17.3,1
2502,201504,114.5036,2
2503,201504,18.6,1
2504,201504,18.8,1
2505,201504,6.3295200000000005,1
2506,201504,30.799999999999997,1
2507,201504,281.81152,1
2508,201504,206.69376000000005,5
2509,201504,48.9032,1
2510,201504,11.04556,1
2511,201504,40.03632,1
2512,201504,2.0,1
2513,201504,129.9,1
2514,201504,13.8108,1
2515,201504,6.0,1
2516,201504,289.61,1
2517,201504,26.34704,1
2518,201504,50.456,1
2519,201504,45.352399999999996,1
2520,201504,46.1212,1
2521,201504,13.65044,1
2522,201504,370.2,1
2523,201504,23.17604,1
2524,201504,49.104440000000004,1
2525,201504,22.9,1
2526,201504,63.57678,2
2527,201504,53.04244,1
2528,201504,5.6952,1
2529,201504,71.7,1
2530,201504,25.939480000000003,1
2531,201504,45.99999999999999,1
2532,201504,52.900000000000006,1
2533,201504,412.99464,1
2534,201504,29.9,1
2535,201504,61.199999999999996,1
2536,201504,21.8,1
2537,201504,26.9904,2
2538,201504,74.19999999999999,1
2539,201504,46.49399999999999,1
2540,201504,37.8716,1
2541,201504,17.835520000000002,1
2542,201504,51.9936,1
2543,201504,49.0,1
2544,201504,94.9,1
2545,201504,79.5,1
2546,201504,71.47954000000001,1
2547,201504,33.4776,1
2548,201504,22.8,1
2549,201504,124.80544000000002,1
2550,201504,281.49999999999994,1
2551,201504,71.84396,1
2552,201504,65.5,1
2553,201504,275.20000000000005,1
2554,201504,54.5,1
2555,201504,62.6,1
2556,201504,46.438719999999996,1
2557,201504,79.33648000000001,1
2558,201504,3.5,1
2559,201504,23.4432,1
2560,201504,137.51000000000002,3
2561,201504,36.0,1
2562,201504,18.0,1
2563,201504,17.3,1
2564,201504,36.39162,1
2565,201504,7.6,1
2566,201504,47.72692000000001,1
2567,201504,102.93312,2
2568,201504,12.31892,1
2569,201504,13.79584,1
2570,201504,61.699999999999996,1
2571,201504,91.8056,1
2572,201504,19.352760000000004,1
2573,201504,14.4,1
2574,201504,21.01724,1
2575,201504,37.298,1
2576,201504,53.5,1
2577,201504,23.0,1
2578,201504,4.77664,1
2579,201504,7.116480000000001,1
2580,201504,58.800000000000004,1
2581,201504,84.6964,1
2582,201504,175.00000000000003,1
2583,201504,74.22648,1
2584,201504,15.9,1
2585,201504,98.64111999999999,1
2586,201504,121.9,1
2587,201504,52.75228000000001,1
2588,201504,66.6,1
2589,201504,11.391480000000001,1
2590,201504,111.6935,1
2591,201504,56.0,1
2592,201504,26.0614,1
2593,201504,58.41611999999999,1
2594,201504,64.13520000000001,1
2595,201504,61.36884,1
2596,201504,21.9,1
2597,201504,23.0,2
2598,201504,16.0,1
2599,201504,74.02356,1
2600,201504,50.9,1
2601,201504,130.3,1
2602,201504,83.89999999999999,1
2603,201504,96.20000000000002,1
2604,201504,109.4,1
2605,201504,76.99352,1
2606,201504,76.0,1
2607,201504,25.17628,1
2608,201504,59.8788,1
2609,201504,39.8,1
2610,201504,15.8,1
2611,201504,14.9,1
